Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Winter 2015-16,Neighborhood (UHF 42),Bronx, Hunts Point - Mott Haven,107,Nitrogen Dioxide (NO2),21.9,25.7,24,,,
Winter 2016-17,Neighborhood (UHF 42),Bronx, Hunts Point - Mott Haven,107,Nitrogen Dioxide (NO2),24.7,28.5,27,,,
Winter 2017-18,Neighborhood (UHF 42),Bronx, Hunts Point - Mott Haven,107,Nitrogen Dioxide (NO2),23.6,29,26.8,,,
Winter 2018-19,Neighborhood (UHF 42),Bronx, Hunts Point - Mott Haven,107,Nitrogen Dioxide (NO2),21.1,26.6,24.2,,,
Summer 2015,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.7,15.3,13.3,,,
Summer 2016,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.5,15,13.1,,,
Summer 2017,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),12,15.5,13.7,,,
Summer 2018,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.3,14.6,12.8,,,
Summer 2019,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.6,14.8,13.1,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),22.3,25.6,23.9,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),20.8,24.1,22.4,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),23.3,26.4,24.8,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),22.2,26.1,23.8,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Jamaica,408,Nitrogen Dioxide (NO2),18.4,22,19.9,,,
Summer 2015,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),11.8,17.6,14.3,,,
Summer 2016,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),10.5,16.3,13,,,
Summer 2017,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),10.4,16.6,13,,,
Summer 2018,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),9.6,14.7,11.7,,,
Summer 2019,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),8.2,13.6,10.4,,,
Winter 2014-15,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),18.6,24.6,21.2,,,
Winter 2015-16,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),16.9,23,19.5,,,
Winter 2016-17,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),22,27.2,24.3,,,
Winter 2017-18,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),19,24.4,21.3,,,
Winter 2018-19,Neighborhood (UHF 42),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),16.1,21.4,18.3,,,
Summer 2015,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.9,17.8,16.7,,,
Summer 2016,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.3,17.2,16,,,
Summer 2017,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.4,17.4,16.2,,,
Summer 2018,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.2,19.1,16.4,,,
Summer 2019,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),15.2,21.2,17.7,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),24.5,27.4,26.2,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),23.5,26.3,25.2,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),25.3,28.1,26.9,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),25.3,29.4,27.1,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),23.6,28.7,25.7,,,
Summer 2015,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),21.2,24.6,22.9,,,
Summer 2016,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),21.1,24.3,22.8,,,
Summer 2017,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),21.1,24.7,22.9,,,
Summer 2018,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),19.9,23.6,21.8,,,
Summer 2019,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),21.4,24.7,23.1,,,
Winter 2014-15,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),28.8,31.6,30.3,,,
Winter 2015-16,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),27.6,30.2,29,,,
Winter 2016-17,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),28.6,31.8,30.2,,,
Winter 2017-18,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),28.4,31.6,30.1,,,
Winter 2018-19,Neighborhood (UHF 42),Manhattan, Lower Manhattan,310,Nitrogen Dioxide (NO2),26.2,29.2,27.7,,,
Summer 2015,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),14.5,17,15.8,,,
Summer 2016,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),13.3,15.8,14.6,,,
Summer 2017,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),13,15.7,14.4,,,
Summer 2018,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),12.1,13.9,13.1,,,
Summer 2019,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),11.4,13.1,12.3,,,
Winter 2014-15,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),22,24.6,23.4,,,
Winter 2015-16,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),19.8,22.5,21.3,,,
Winter 2016-17,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),25.3,27.3,26.4,,,
Winter 2017-18,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),20.1,22.2,21.3,,,
Winter 2018-19,Neighborhood (UHF 42),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),18.1,19.9,19.1,,,
Summer 2015,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),12,17.6,15.1,,,
Summer 2016,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),11.3,16.7,14.3,,,
Summer 2017,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),11,16.8,14.1,,,
Summer 2018,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),10.2,14.8,12.8,,,
Summer 2019,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),10.6,14.5,12.8,,,
Winter 2014-15,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),21,26.1,23.7,,,
Winter 2015-16,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),19.3,24.5,22,,,
Winter 2016-17,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),23.2,27.9,25.9,,,
Winter 2017-18,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),20.3,25.3,22.9,,,
Winter 2018-19,Neighborhood (UHF 42),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),18,22.5,20.4,,,
Summer 2015,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),11,14.6,13.1,,,
Summer 2016,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),11.7,15.3,13.9,,,
Summer 2017,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),11.3,14.7,13.3,,,
Summer 2018,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),10.9,13.4,12.3,,,
Summer 2019,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),12.7,15.4,14.3,,,
Winter 2014-15,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),20.3,24.2,22.7,,,
Winter 2015-16,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),19.1,22.7,21.3,,,
Winter 2016-17,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),19.1,22.9,21.5,,,
Winter 2017-18,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),21.1,23.6,22.6,,,
Winter 2018-19,Neighborhood (UHF 42),Staten Island, Port Richmond,501,Nitrogen Dioxide (NO2),18.5,21.2,20.1,,,
Summer 2015,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),11.3,16.7,14.3,,,
Summer 2016,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.6,16,13.6,,,
Summer 2017,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.7,16.2,13.8,,,
Summer 2018,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),9.9,14.8,12.5,,,
Summer 2019,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.1,15.3,12.8,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),21.9,26.9,24.7,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),20.6,25.6,23.4,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),22.3,27.2,25.1,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),22.8,27.2,25.2,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),19.4,24.4,22,,,
Summer 2015,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),4.7,8.7,7,,,
Summer 2016,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),3.9,8.1,6.2,,,
Summer 2017,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),5.3,9.9,7.8,,,
Summer 2018,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),4.4,9.1,6.7,,,
Summer 2019,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),5.1,9.8,7.3,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),18.4,22.3,20.7,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),15.8,19.6,18,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),18.6,22.7,21.1,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),12.7,16.1,14.4,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Rockaways,410,Nitrogen Dioxide (NO2),12.3,15.2,13.9,,,
Summer 2015,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),4.3,8.8,6.7,,,
Summer 2016,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),4.2,8.9,6.7,,,
Summer 2017,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),5.6,9.8,7.8,,,
Summer 2018,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),4.2,8.1,6.3,,,
Summer 2019,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),5.5,9.7,7.8,,,
Winter 2014-15,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),16.2,20.2,18.3,,,
Winter 2015-16,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),14.7,18.4,16.6,,,
Winter 2016-17,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),15.6,19.3,17.5,,,
Winter 2017-18,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),15.3,18.9,17.2,,,
Winter 2018-19,Neighborhood (UHF 42),Staten Island, South Beach - Tottenville,504,Nitrogen Dioxide (NO2),11.9,16.2,14.3,,,
Summer 2015,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.5,13.7,12,,,
Summer 2016,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.4,13.9,12.1,,,
Summer 2017,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),11,14.1,12.6,,,
Summer 2018,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.9,13.4,12.2,,,
Summer 2019,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),11.7,14.3,13,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),21.1,23.9,22.7,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),19.5,22.4,21.1,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),22.5,25.4,24,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),20,23.3,21.6,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),16.8,19.3,18,,,
Summer 2015,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),11.6,15,13.4,,,
Summer 2016,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10.9,14.4,12.8,,,
Summer 2017,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),11.5,15,13.3,,,
Summer 2018,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10.1,13.4,11.8,,,
Summer 2019,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10,13.2,11.7,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),22.9,25.9,24.5,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),21.3,24.3,22.9,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),23.4,26.1,24.9,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),22,25.8,24,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),19,21.9,20.4,,,
Summer 2015,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),7.1,13.3,10.4,,,
Summer 2016,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),7.5,13.8,10.9,,,
Summer 2017,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),7.2,13,10.3,,,
Summer 2018,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),6.4,12,9.3,,,
Summer 2019,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),8.4,14.2,11.4,,,
Winter 2014-15,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),18.3,23.9,21.3,,,
Winter 2015-16,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),16.3,22,19.4,,,
Winter 2016-17,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),17.1,22.4,19.9,,,
Winter 2017-18,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),17.1,22.9,20.1,,,
Winter 2018-19,Neighborhood (UHF 42),Staten Island, Stapleton - St. George,502,Nitrogen Dioxide (NO2),15,20.4,17.8,,,
Summer 2015,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),11.4,17.7,15,,,
Summer 2016,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),11.4,17.8,15.1,,,
Summer 2017,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),10.4,16.9,14.1,,,
Summer 2018,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),10.4,17.6,14.4,,,
Summer 2019,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),12.1,19.5,16.2,,,
Winter 2014-15,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),21.9,27.9,25.4,,,
Winter 2015-16,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),20.3,26.2,23.7,,,
Winter 2016-17,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),21.2,26.4,24.3,,,
Winter 2017-18,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),22,28.6,25.8,,,
Winter 2018-19,Neighborhood (UHF 42),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),19.6,26.2,23.3,,,
Summer 2015,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),16.9,24.7,20.8,,,
Summer 2016,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),16.6,24.2,20.4,,,
Summer 2017,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),16.3,25,20.6,,,
Summer 2018,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),15.7,23.3,19.4,,,
Summer 2019,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),17.4,23.1,20.3,,,
Winter 2014-15,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),26,32.1,29.1,,,
Winter 2015-16,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),24.9,30.8,27.9,,,
Winter 2016-17,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),25.8,32.2,29,,,
Winter 2017-18,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),25.2,31,28.1,,,
Winter 2018-19,Neighborhood (UHF 42),Manhattan, Union Square - Lower East Side,309,Nitrogen Dioxide (NO2),23.6,28.1,25.9,,,
Summer 2015,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),16.6,25.3,21.6,,,
Summer 2016,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),16,24.5,20.8,,,
Summer 2017,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),16.6,26,21.9,,,
Summer 2018,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),15.3,23.6,19.9,,,
Summer 2019,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),17.1,22.6,20.1,,,
Winter 2014-15,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),25.2,32.2,29.2,,,
Winter 2015-16,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),24.2,30.8,28,,,
Winter 2016-17,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),25.8,33.2,30.2,,,
Winter 2017-18,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),24.5,31.3,28.6,,,
Winter 2018-19,Neighborhood (UHF 42),Manhattan, Upper East Side,305,Nitrogen Dioxide (NO2),23.9,28.3,26.5,,,
Summer 2015,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.9,21.2,19.8,,,
Summer 2016,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.2,20.6,19.1,,,
Summer 2017,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),18,21.5,20,,,
Summer 2018,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),16.8,19.9,18.4,,,
Summer 2019,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.1,20.8,18.8,,,
Winter 2014-15,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),25.7,28.9,27.4,,,
Winter 2015-16,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),24.7,27.8,26.4,,,
Winter 2016-17,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),27,29.8,28.6,,,
Winter 2017-18,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),26,28.3,27.3,,,
Winter 2018-19,Neighborhood (UHF 42),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),23.9,26.4,25.3,,,
Summer 2015,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),14.1,19.8,17.3,,,
Summer 2016,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),12.9,18.7,16.2,,,
Summer 2017,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),13.2,19.5,16.7,,,
Summer 2018,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),11.9,17.4,15,,,
Summer 2019,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),10.8,16.5,14,,,
Winter 2014-15,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),21.3,27.1,24.6,,,
Winter 2015-16,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),20,26.1,23.4,,,
Winter 2016-17,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),24,29.1,26.9,,,
Winter 2017-18,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),22.7,27.9,25.6,,,
Winter 2018-19,Neighborhood (UHF 42),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),19.3,24.4,22.2,,,
Summer 2015,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.8,17.5,16.3,,,
Summer 2016,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.2,16.8,15.6,,,
Summer 2017,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.2,17.1,15.8,,,
Summer 2018,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),13.3,17,14.9,,,
Summer 2019,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),13.8,18.7,15.6,,,
Winter 2014-15,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),24.8,27.4,26.2,,,
Winter 2015-16,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),23.7,26.2,25,,,
Winter 2016-17,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),25.4,27.8,26.8,,,
Winter 2017-18,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),25.3,28.4,26.8,,,
Winter 2018-19,Neighborhood (UHF 42),Queens, West Queens,402,Nitrogen Dioxide (NO2),22.6,27.1,24.4,,,
Summer 2015,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),15.7,17.3,16.5,,,
Summer 2016,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),15.1,16.8,15.9,,,
Summer 2017,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),14.9,16.5,15.7,,,
Summer 2018,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),13.8,18.5,15.8,,,
Summer 2019,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),14.2,20,16.7,,,
Winter 2014-15,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),26,27.1,26.6,,,
Winter 2015-16,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),24.6,25.8,25.3,,,
Winter 2016-17,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),26.1,27.1,26.6,,,
Winter 2017-18,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),26.1,30.3,27.7,,,
Winter 2018-19,Neighborhood (UHF 42),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),23.3,28.5,25.3,,,
